CustomerID,Customer_bounced_first_EMI,No_times_bounced_12_months,No_times_bounced_while_repaying_loan,EMI,Loan_Amount,Tenure,No_advance_EMI_paid,Interest_rate,Customer_age_when_taken_loan,No_loans,No_unsecured_loans,Maximum_amount_sanctioned_for_any_Two_wheeler_loan,No_times_30_days_past_due_in_last_6_months,Target,Product_code_Two_wheeler_MO,Product_code_Two_wheeler_SC,Product_code_Two_wheeler_TL,Gender_MALE,Employment_type_PENS,Employment_type_SELF,Employment_type_STUDENT,Resident_type_customer_RENT
55574,0,0,0.0,1980.0,27000.0,15.0,3.0,7.99,38.0,1,0,27000.0,0,0,1,0,0,1,0,1,0,0
115575,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,8,3,35352.0,0,0,0,0,0,1,0,1,0,0
72009,0,0,0.0,1899.0,34000.0,24.0,0.0,17.0,27.0,3,2,34000.0,4,0,0,1,0,0,0,0,0,0
25620,0,0,0.0,1585.0,29500.0,24.0,0.0,14.45,39.0,1,0,29500.0,0,0,1,0,0,1,0,1,0,0
94001,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,10,0,48880.0,1,0,0,0,0,1,0,1,0,0
82471,0,0,0.0,2593.0,30800.0,14.0,0.0,15.29,35.0,0,0,41840.274522569445,0,0,0,0,1,1,0,0,0,0
76874,0,0,0.0,3290.0,45900.0,15.0,3.0,5.99,31.0,1,0,45900.0,0,0,0,0,0,1,0,0,0,0
77563,0,0,0.0,2597.0,48760.0,24.0,0.0,13.9,23.0,2,0,60700.0,0,0,0,1,0,1,0,0,0,0
67307,0,0,0.0,1962.0,36900.0,21.0,3.0,6.65,48.0,3,1,36900.0,0,0,0,0,0,1,0,1,0,0
97986,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,20000.0,0,0,0,0,0,1,0,1,0,0
67075,0,1,1.0,1952.0,29000.0,18.0,0.0,14.09,52.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
71691,0,1,2.0,3157.0,51423.0,18.0,1.0,6.99,33.0,5,2,51423.0,2,0,0,1,0,0,0,1,0,0
68994,0,1,1.0,2365.0,25000.0,12.0,0.0,13.49,50.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
99881,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,33000.0,0,0,0,0,0,1,0,1,0,0
90442,0,3,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,26400.0,0,0,0,0,0,1,0,1,0,0
7286,0,0,1.0,2182.0,49000.0,27.0,3.0,8.99,34.0,1,0,49000.0,0,0,0,0,0,1,0,1,0,0
22612,0,0,0.0,2315.0,44800.0,24.0,1.0,12.0,29.0,1,0,44800.0,0,0,0,1,0,1,0,1,0,0
78757,0,0,0.0,3218.0,42900.0,15.0,3.0,10.0,57.0,1,0,42900.0,0,0,0,1,0,1,0,1,0,0
28563,0,0,1.0,1491.0,26500.0,24.0,0.0,17.5,47.0,4,0,26500.0,4,0,1,0,0,1,0,1,0,0
77597,0,0,0.0,2846.0,42590.0,18.0,0.0,13.5,25.0,3,0,42590.0,0,0,0,1,0,1,0,1,0,0
112630,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,35900.0,0,0,0,0,0,1,0,1,0,0
110894,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,53500.0,0,0,0,0,0,1,0,1,0,0
71250,0,4,4.0,1654.0,24900.0,18.0,0.0,13.0,49.0,14,2,24900.0,4,0,1,0,0,1,0,1,0,0
76838,0,0,0.0,2458.0,50000.0,24.0,0.0,8.99,41.0,3,2,50000.0,0,0,0,1,0,0,0,0,0,0
87823,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,42000.0,0,0,0,0,0,1,0,1,0,0
46422,0,1,1.0,1649.0,24500.0,18.0,0.0,14.09,43.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
98240,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,4,3,33000.0,0,0,0,0,0,1,0,1,0,0
20542,0,4,4.0,1454.0,25750.0,24.0,0.0,17.75,50.0,4,0,25750.0,2,0,1,0,0,1,0,1,0,0
108152,0,2,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,41000.0,0,0,0,0,0,1,0,1,0,0
10455,0,0,0.0,2090.0,53077.0,36.0,0.0,13.9,54.0,2,0,53077.0,0,0,0,1,0,1,0,0,0,0
85083,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,48400.0,0,0,0,0,0,1,0,1,0,0
27759,0,0,0.0,1638.0,29900.0,24.0,1.0,15.7,50.0,1,0,29900.0,0,0,1,0,0,1,0,1,0,0
110418,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,31000.0,0,0,0,0,0,1,0,1,0,0
97354,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,3,2,52222.0,0,0,0,0,0,1,0,1,0,0
31240,0,0,0.0,1562.0,33000.0,30.0,1.0,16.8,55.0,5,0,33000.0,0,0,1,0,0,1,0,1,0,0
36378,0,0,0.0,3448.0,39783.0,12.0,1.0,3.99,34.0,1,0,39783.0,0,0,0,0,0,1,0,1,0,0
899,0,0,1.0,1774.0,45200.0,36.0,0.0,13.75,38.0,6,0,45200.0,0,0,0,0,0,1,0,1,0,0
69668,0,3,3.0,1481.0,22000.0,18.0,0.0,14.09,24.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
16572,0,0,0.0,2120.0,42800.0,25.0,1.0,11.42,41.0,5,3,42800.0,3,0,0,1,0,1,0,0,0,0
31006,0,0,0.0,1954.0,49000.0,36.0,0.0,14.5,31.0,5,2,55090.0,0,0,0,0,0,1,0,1,0,0
76272,0,0,0.0,2864.0,43400.0,18.0,0.0,12.5,28.0,5,3,43400.0,3,0,0,0,0,1,0,1,0,0
74216,0,0,0.0,2128.0,42900.0,24.0,3.0,9.5,51.0,1,0,42900.0,0,0,0,0,0,1,0,1,0,0
24274,0,3,3.0,2492.0,48000.0,24.0,1.0,12.3,46.0,6,1,53000.0,5,0,0,1,0,1,0,0,0,1
40638,0,0,0.0,2800.0,56500.0,25.0,2.0,11.45,35.0,4,3,56500.0,0,0,0,0,0,1,0,1,0,0
92481,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,51000.0,1,0,0,0,0,1,0,1,0,0
96678,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,37900.0,0,0,0,0,0,1,0,1,0,0
118775,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,39400.0,0,0,0,0,0,1,0,1,0,0
45482,0,0,0.0,2258.0,46000.0,24.0,1.0,8.88,26.0,5,0,46000.0,0,0,0,1,0,1,0,1,0,0
5450,0,0,0.0,1769.0,34900.0,24.0,1.0,10.8,25.0,7,3,50000.0,12,0,0,1,0,1,0,1,0,0
75997,0,0,0.0,1706.0,32700.0,24.0,0.0,12.6,35.0,8,1,32700.0,0,0,1,0,0,1,0,1,0,0
100489,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,27900.0,0,0,0,0,0,1,0,1,0,0
97115,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,44800.0,0,0,0,0,0,1,0,1,0,0
29664,0,0,0.0,1990.0,37900.0,24.0,0.0,12.99,36.0,1,0,37900.0,0,0,0,0,0,1,0,0,0,1
48689,0,0,0.0,2086.0,31000.0,18.0,0.0,14.07,42.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
7908,0,0,0.0,1742.0,44900.0,36.0,0.0,13.2,34.0,23,10,44900.0,0,0,0,1,0,0,0,1,0,0
17081,0,0,0.0,1613.0,30598.0,24.0,0.0,13.25,39.0,4,2,30598.0,0,0,1,0,0,1,0,1,0,0
50320,0,0,0.0,2990.0,34493.0,12.0,0.0,3.99,29.0,3,1,34493.0,0,0,0,1,0,1,0,1,0,0
69317,0,0,0.0,2307.0,47000.0,24.0,1.0,8.88,38.0,4,0,47000.0,0,0,0,1,0,1,0,1,0,1
114622,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,0,0,41840.274522569445,0,0,0,0,0,1,0,1,0,0
110024,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,31840.0,0,0,0,0,0,1,0,1,0,0
68199,0,0,0.0,3166.0,49549.0,18.0,1.0,9.99,20.0,1,0,49549.0,0,0,0,1,0,1,0,1,0,0
50068,0,0,0.0,2138.0,32400.0,18.0,0.0,12.5,30.0,2,0,32400.0,1,0,0,0,0,1,0,1,0,0
72743,0,0,0.0,2888.0,42900.0,18.0,0.0,14.09,54.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
114511,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,0,0,41840.274522569445,0,0,0,0,0,1,0,1,0,0
114449,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,20600.0,1,0,0,0,0,1,0,1,0,0
95097,0,2,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,4,2,32900.0,2,0,0,0,0,1,0,1,0,0
91410,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,30131.0,0,0,0,0,0,1,0,1,0,0
109018,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,4,0,49351.0,3,0,0,0,0,1,0,1,0,0
111533,0,3,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,29300.0,2,0,0,0,0,1,0,1,0,0
100958,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,42250.0,0,0,0,0,0,1,0,1,0,0
90200,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,22972.0,0,0,0,0,0,1,0,1,0,0
8869,0,0,0.0,2727.0,51000.0,24.0,0.0,14.15,44.0,1,0,51000.0,0,0,0,0,0,1,0,0,0,0
81862,0,0,0.0,3459.0,30000.0,9.0,0.0,5.0,40.0,3,0,34398.0,0,0,0,0,0,1,0,1,0,0
18414,0,0,0.0,2911.0,55350.0,24.0,2.0,13.1,47.0,3,1,55350.0,5,0,0,0,0,1,0,1,0,1
111478,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,64900.0,0,0,0,0,0,1,0,1,0,0
115103,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,1,47900.0,1,0,0,0,0,1,0,1,0,0
102126,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,0,0,41840.274522569445,0,0,0,0,0,1,0,1,0,0
82067,0,0,0.0,4111.0,40000.0,10.0,0.0,3.33,30.0,24,23,40000.0,0,0,0,1,0,0,0,1,0,0
36742,0,0,0.0,2305.0,43900.0,24.0,0.0,13.0,23.0,10,8,43900.0,0,0,0,0,0,1,0,0,0,1
47361,0,0,0.0,2289.0,34000.0,18.0,0.0,14.09,36.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,1
68556,0,0,0.0,3000.0,30000.0,10.0,0.0,0.0,44.0,13,2,30000.0,0,0,0,1,0,1,0,0,0,0
68808,0,0,0.0,1884.0,28732.0,18.0,1.0,12.0,37.0,1,0,28732.0,0,0,1,0,0,1,0,1,0,0
114714,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,0,0,41840.274522569445,0,0,0,0,0,1,0,1,0,0
40962,0,1,1.0,2630.0,55900.0,27.0,3.0,12.0,26.0,1,0,55900.0,0,0,0,0,0,1,0,0,0,0
9400,0,1,2.0,2738.0,52300.0,24.0,0.0,12.82,55.0,9,5,52300.0,0,0,0,1,0,1,0,0,0,0
114610,0,2,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,30000.0,0,0,0,0,0,1,0,1,0,0
28899,0,0,0.0,3500.0,49000.0,15.0,3.0,5.71,33.0,1,0,49000.0,0,0,0,1,0,1,0,0,0,0
20712,0,1,1.0,1723.0,28650.0,21.0,1.0,15.0,38.0,1,0,28650.0,0,0,1,0,0,1,0,1,0,0
88766,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,7,2,42900.0,8,0,0,0,0,1,0,1,0,0
14631,0,0,0.0,2634.0,43900.0,20.0,0.0,12.0,42.0,1,0,43900.0,0,0,0,1,0,1,0,0,0,0
3656,0,2,2.0,1506.0,26850.0,24.0,0.0,17.3,34.0,1,0,26850.0,0,0,1,0,0,1,0,1,0,0
27699,0,1,1.0,960.0,10000.0,12.0,1.0,15.2,32.0,1,0,10000.0,0,0,1,0,0,1,0,1,0,1
95434,0,3,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,0,0,41840.274522569445,0,0,0,0,0,1,0,1,0,0
25950,0,1,1.0,2826.0,32600.0,12.0,0.0,3.99,50.0,2,0,33000.0,0,0,0,0,0,1,0,1,0,0
41001,0,0,0.0,3432.0,69200.0,25.0,1.0,11.5,21.0,2,1,69200.0,5,0,0,0,0,1,0,0,0,0
62932,0,0,0.0,2885.0,47000.0,18.0,1.0,6.99,23.0,1,0,47000.0,0,0,0,1,0,1,0,0,0,1
55165,0,0,0.0,1968.0,32900.0,20.0,1.0,11.75,48.0,1,0,32900.0,0,0,1,0,0,0,0,1,0,0
36331,0,0,0.0,3121.0,52991.0,18.0,2.0,3.99,24.0,1,0,52991.0,0,0,0,1,0,0,0,1,0,0
114289,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,10,0,51340.0,0,0,0,0,0,1,0,1,0,0
1393,0,1,1.0,1908.0,39800.0,30.0,0.0,17.5,31.0,6,0,39800.0,1,0,0,1,0,1,0,1,0,0
52718,0,0,0.0,1770.0,31452.0,24.0,0.0,17.5,28.0,1,0,31452.0,0,0,1,0,0,1,0,1,0,0
102345,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,1,18000.0,0,0,0,0,0,1,0,1,0,0
65517,0,0,0.0,1836.0,28925.0,20.0,0.0,16.15,48.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
83001,0,0,0.0,1938.0,20400.0,12.0,0.0,14.0,44.0,4,0,20400.0,0,0,1,0,0,1,0,1,0,0
32708,0,0,0.0,1550.0,28900.0,24.0,0.0,14.35,25.0,2,0,36000.0,0,0,1,0,0,1,0,1,0,0
8344,0,0,0.0,2520.0,51340.0,24.0,1.0,8.88,32.0,17,0,51340.0,0,0,0,1,0,1,0,0,0,0
108162,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,26400.0,0,0,0,0,0,1,0,1,0,0
91339,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,51600.0,0,0,0,0,0,1,0,1,0,0
23367,0,1,2.0,2486.0,48900.0,24.0,0.0,10.99,22.0,1,0,48900.0,0,0,0,1,0,1,0,0,0,0
86292,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,24000.0,2,0,0,0,0,1,0,1,0,0
78311,0,0,0.0,2669.0,42900.0,18.0,0.0,7.99,33.0,2,0,42900.0,0,0,0,0,0,1,0,1,0,0
78159,0,0,0.0,2116.0,31900.0,18.0,0.0,12.9,37.0,2,0,31900.0,2,0,1,0,0,1,0,1,0,0
64771,0,0,0.0,2084.0,40000.0,24.0,0.0,12.5,38.0,2,0,40000.0,0,0,0,0,0,0,0,0,0,0
11879,0,0,0.0,2342.0,43900.0,24.0,0.0,14.0,21.0,1,0,43900.0,0,0,0,0,0,1,0,1,0,0
86805,0,2,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,52000.0,5,0,0,0,0,1,0,1,0,0
89502,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,50900.0,0,0,0,0,0,1,0,1,0,0
83875,0,0,0.0,2765.0,31900.0,12.0,0.0,3.99,35.0,2,0,32000.0,0,0,0,1,0,0,0,1,0,0
54173,0,1,1.0,3274.0,49500.0,18.0,0.0,12.7,47.0,5,0,63500.0,8,0,0,0,0,1,0,1,0,0
52641,0,3,3.0,2358.0,46000.0,24.0,1.0,11.5,37.0,1,0,46000.0,0,0,0,0,0,1,0,1,0,0
90227,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,11,1,39400.0,0,0,0,0,0,1,0,1,0,0
21916,0,0,0.0,1675.0,30000.0,24.0,1.0,17.0,52.0,1,0,30000.0,0,0,1,0,0,1,0,1,0,0
25385,0,0,0.0,1972.0,32200.0,19.0,1.0,10.3,35.0,3,1,32200.0,2,0,1,0,0,1,0,1,0,0
80527,0,0,0.0,2819.0,43600.0,18.0,0.0,10.9,37.0,10,7,43600.0,3,0,0,1,0,1,0,0,0,0
70744,0,0,0.0,1966.0,50900.0,36.0,0.0,13.0,33.0,26,23,50900.0,6,0,0,0,0,1,0,0,0,1
117856,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,45900.0,6,0,0,0,0,1,0,1,0,0
55082,0,0,0.0,1794.0,27500.0,19.0,1.0,15.1,40.0,4,0,27500.0,0,0,1,0,0,1,0,1,0,0
78786,0,1,1.0,1707.0,25670.0,18.0,0.0,13.1,38.0,16,12,26440.0,0,0,1,0,0,1,0,1,0,1
15952,0,0,0.0,1814.0,34600.0,24.0,0.0,12.9,49.0,4,2,34600.0,0,0,0,0,0,1,0,1,0,0
80138,0,0,0.0,2443.0,46900.0,24.0,0.0,12.5,36.0,1,0,46900.0,0,0,0,0,0,1,0,0,0,0
118441,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,53900.0,6,0,0,0,0,1,0,1,0,0
22547,0,0,0.0,3233.0,66900.0,24.0,4.0,7.99,23.0,1,0,66900.0,0,0,0,0,0,1,0,1,0,0
109448,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,26900.0,2,0,0,0,0,1,0,1,0,0
26580,0,1,1.0,2416.0,45721.0,24.0,0.0,13.4,44.0,2,0,45721.0,0,0,0,0,0,1,0,1,0,0
32711,0,0,0.0,2468.0,45900.0,24.0,0.0,14.5,22.0,1,0,45900.0,0,0,0,0,0,1,0,1,0,0
13753,0,0,0.0,2143.0,34900.0,18.0,1.0,6.99,32.0,1,0,34900.0,0,0,0,1,0,1,0,0,0,0
100592,0,2,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,1,45900.0,0,0,0,0,0,1,0,1,0,0
4185,1,0,2.0,1820.0,45650.0,36.0,0.0,14.5,35.0,2,0,45650.0,0,0,0,0,0,1,0,1,0,0
32262,0,0,0.0,3257.0,60900.0,24.0,0.0,14.16,27.0,1,0,60900.0,0,0,0,0,0,1,0,0,0,0
78952,0,0,0.0,1950.0,34011.0,24.0,0.0,18.8,61.0,1,0,34011.0,0,0,1,0,0,1,0,1,0,0
74152,0,0,1.0,2041.0,29945.0,18.0,0.0,15.1,22.0,1,0,29945.0,0,0,1,0,0,1,0,1,0,0
40727,0,0,0.0,1989.0,45900.0,30.0,1.0,11.99,47.0,5,2,45900.0,0,0,0,1,0,1,0,0,0,0
67086,0,1,2.0,1550.0,22500.0,18.0,0.0,15.99,31.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
91758,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,54000.0,0,0,0,0,0,1,0,1,0,0
77352,0,0,0.0,3046.0,42700.0,15.0,3.0,5.6,40.0,3,0,42700.0,3,0,0,1,0,1,0,0,0,0
117120,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,25000.0,0,0,0,0,0,1,0,1,0,0
43119,0,1,1.0,1924.0,43207.0,27.0,1.0,8.99,39.0,2,0,49590.0,2,0,0,0,0,1,0,1,0,0
17659,0,0,0.0,1748.0,31300.0,24.0,1.0,17.0,52.0,1,0,31300.0,0,0,1,0,0,1,0,1,0,0
102176,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,32000.0,0,0,0,0,0,1,0,1,0,0
20296,0,0,0.0,2423.0,51500.0,30.0,1.0,16.45,24.0,3,1,51500.0,0,0,0,0,0,1,0,1,0,0
102108,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,14,13,40000.0,6,0,0,0,0,1,0,1,0,0
66768,0,0,0.0,1925.0,26100.0,15.0,3.0,8.5,25.0,1,0,26100.0,0,0,1,0,0,1,0,1,0,0
66753,0,4,4.0,2162.0,31000.0,18.0,0.0,17.0,45.0,1,0,31000.0,2,0,1,0,0,0,0,1,0,0
58606,0,0,0.0,1576.0,30500.0,24.0,0.0,12.0,22.0,1,0,30500.0,0,0,1,0,0,1,0,1,0,0
58924,0,0,0.0,2136.0,31000.0,18.0,0.0,15.99,34.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
40701,0,0,0.0,2670.0,60900.0,30.0,0.0,12.6,46.0,1,0,60900.0,0,0,0,0,0,1,0,1,0,0
64326,0,0,0.0,3125.0,25000.0,8.0,0.0,0.0,33.0,10,2,39000.0,7,0,0,1,0,1,0,1,0,0
84766,0,0,0.0,3310.0,53190.0,18.0,1.0,7.99,39.0,2,0,53190.0,0,0,0,1,0,1,0,1,0,0
112014,0,2,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,0,0,41840.274522569445,0,0,0,0,0,1,0,1,0,0
45092,0,0,0.0,1409.0,27000.0,24.0,1.0,12.6,53.0,2,1,27000.0,0,0,1,0,0,1,0,1,0,0
116684,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,3,1,50440.0,0,0,0,0,0,1,0,1,0,0
111482,0,1,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,48900.0,0,0,0,0,0,1,0,1,0,0
95175,0,4,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,44500.0,0,0,0,0,0,1,0,1,0,0
32699,0,0,0.0,1680.0,32000.0,24.0,0.0,13.0,35.0,49,6,32000.0,1,0,0,0,0,1,0,0,0,0
71532,0,0,0.0,2271.0,42900.0,24.0,0.0,13.5,54.0,2,0,42900.0,1,0,0,0,0,1,0,1,0,0
77080,0,0,0.0,1629.0,24200.0,18.0,0.0,14.09,27.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
69563,0,0,0.0,2289.0,34000.0,18.0,0.0,14.09,33.0,0,0,41840.274522569445,0,0,0,0,1,1,0,1,0,0
108000,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,25900.0,0,0,0,0,0,1,0,1,0,0
68491,0,0,0.0,1892.0,20000.0,12.0,0.0,13.49,25.0,0,0,41840.274522569445,0,0,0,0,1,1,0,0,0,1
37764,0,0,0.0,2170.0,19550.0,10.0,0.0,13.15,39.0,2,0,19550.0,0,0,1,0,0,1,0,1,0,0
38513,0,1,1.0,2039.0,30900.0,18.0,0.0,12.5,23.0,1,0,30900.0,0,0,0,0,0,1,0,1,0,0
75108,0,0,0.0,3207.0,37000.0,12.0,0.0,3.99,56.0,2,1,37000.0,0,0,0,0,0,1,0,1,0,0
108977,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,0,25054.0,0,0,0,0,0,1,0,1,0,0
101155,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,48500.0,0,0,0,0,0,1,0,1,0,0
782,0,0,0.0,1550.0,39500.0,36.0,0.0,13.75,48.0,2,0,39500.0,0,0,0,0,0,1,0,1,0,0
113277,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,1,0,20000.0,0,0,0,0,0,1,0,1,0,0
89623,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,2,1,54000.0,0,0,0,0,0,1,0,1,0,0
51696,0,0,0.0,1898.0,21900.0,12.0,0.0,3.99,23.0,3,2,21900.0,0,0,0,0,0,1,0,0,0,0
87953,0,0,0.9532558767900567,2313.2437179140775,39765.52175087814,21.42610105376925,0.6382058902999189,11.821534720345761,35.79951364496082,8,6,44900.0,16,0,0,0,0,1,0,1,0,0
68199,0,0,0.0,3166.0,49549.0,18.0,1.0,9.99,20.0,1,0,49549.0,0,0,0,1,0,1,0,1,0,0
